1室1厅,,南,简装,40.45,1984,东三小区,245,浦东,南码头,无
1室1厅,,南,简装,40.45,1984,东三小区,245,浦东,南码头,无
1室1厅,共6层,南,简装,40.45,1984,东三小区,245,浦东,南码头,无
1室1厅,共,南,简装,40.45,1984,东三小区,245,浦东,南码头,无
1室1厅,6,南,简装,40.45,1984,东三小区,245,浦东,南码头,无
3室2厅,5,南,简装,106.86,1996,城丰路15弄,365,浦东,川沙,无
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
2室1厅,6,南,毛坯,73.99,1997,建业新村,470,浦东,南码头,无
2室1厅,14,南,简装,82.15,2014,唐丰苑,420,浦东,唐镇,有
2室2厅,7,南 北,简装,76.3,2006,瀚龙苑,360,浦东,川沙,无
5室2厅,12,南 北,毛坯,190.74,未知年建,绿地东岸涟城,550,浦东,临港新城,有
1室2厅,4,南 北,精装,75.95,2009,宜浩佳园,280,浦东,临港新城,无
1室1厅,5,南 北,精装,51.79,2009,绿地蓝海庭,155,浦东,临港新城,无
3室2厅,8,南,精装,89.95,2018,保利铃兰公馆,468,浦东,临港新城,有
2室1厅,14,南,简装,82.15,2014,唐丰苑,420,浦东,唐镇,有
2室2厅,7,南 北,简装,76.3,2006,瀚龙苑,360,浦东,川沙,无
5室2厅,12,南 北,毛坯,190.74,未知年建,绿地东岸涟城,550,浦东,临港新城,有
1室2厅,4,南 北,精装,75.95,2009,宜浩佳园,280,浦东,临港新城,无
1室1厅,5,南 北,精装,51.79,2009,绿地蓝海庭,155,浦东,临港新城,无
2室1厅,14,南,简装,82.15,2014,唐丰苑,420,浦东,唐镇,有
2室2厅,7,南 北,简装,76.3,2006,瀚龙苑,360,浦东,川沙,无
5室2厅,12,南 北,毛坯,190.74,未知年建,绿地东岸涟城,550,浦东,临港新城,有
1室2厅,4,南 北,精装,75.95,2009,宜浩佳园,280,浦东,临港新城,无
2室1厅,14,南,简装,82.15,2014,唐丰苑,420,浦东,唐镇,有
2室2厅,7,南 北,简装,76.3,2006,瀚龙苑,360,浦东,川沙,无
5室2厅,12,南 北,毛坯,190.74,未知年建,绿地东岸涟城,550,浦东,临港新城,有
1室2厅,4,南 北,精装,75.95,2009,宜浩佳园,280,浦东,临港新城,无
1室1厅,5,南 北,精装,51.79,2009,绿地蓝海庭,155,浦东,临港新城,无
,,,,,,,,,,
2室2厅,7,南 北,简装,76.3,2006,瀚龙苑,360,浦东,川沙,无
5室2厅,12,南 北,毛坯,190.74,未知年建,绿地东岸涟城,550,浦东,临港新城,有
1室2厅,4,南 北,精装,75.95,2009,宜浩佳园,280,浦东,临港新城,无
1室1厅,5,南 北,精装,51.79,2009,绿地蓝海庭,155,浦东,临港新城,无
3室2厅,8,南,精装,89.95,2018,保利铃兰公馆,468,浦东,临港新城,有
4室2厅,55,西北,精装,278,2006,世茂滨江花园,3950,浦东,陆家嘴,有
2室2厅,11,南,简装,89.51,2010,东方城市绿洲,535,浦东,川沙,有
3室2厅,6,南 北,精装,119.69,2005,万馨佳园,610,浦东,川沙,无
3室2厅,5,南,简装,106.86,1996,城丰路15弄,365,浦东,川沙,无
2室1厅,6,南,简装,48.14,1980,东南新村(浦东),412,浦东,陆家嘴,无
3室2厅,6,南 北,简装,125.62,1998,新德四村,449,浦东,川沙,无
2室1厅,6,南,精装,68.99,1994,新德五村,270,浦东,川沙,无
4室2厅,6,南,精装,164.04,1995,妙境路715弄,440,浦东,川沙,无
3室1厅,5,南,精装,66.65,1990,园西二居,344,浦东,川沙,无
2室1厅,6,南,简装,55.59,1987,园西小区,256,浦东,川沙,无
1室1厅,14,南,简装,57.79,2014,唐丰苑,320,浦东,唐镇,有
3室1厅,4,南 北,精装,112.87,2007,临港家园,295,浦东,临港新城,无
3室2厅,6,南,简装,119.23,1994,华港花园,465,浦东,川沙,无
2室1厅,6,南,精装,70.79,1994,沙田公寓,308,浦东,川沙,无
2室1厅,14,南,精装,69.16,2010,达城锦园,350,浦东,康桥,有
3室2厅,6,南,精装,129.21,2006,大华锦绣华城(十九街区)(公寓),1080,浦东,北蔡,无
2室2厅,13,南 北,毛坯,85.66,2007,桃园新城中虹佳园,360,浦东,周浦,有
2室1厅,6,南,毛坯,73.99,1997,建业新村,470,浦东,南码头,无
2室2厅,6,南,精装,101.97,2009,圣鑫苑,480,浦东,周浦,无
2室2厅,18,南,毛坯,90.09,2010,锦绣华都,593,浦东,御桥,有
2室2厅,8,南,毛坯,91.56,2011,泥城苑,200,浦东,泥城镇,有
2室1厅,11,南 北,简装,79.25,2011,海尚东苑,410,浦东,曹路,有
3室1厅,6,南,精装,86.58,1996,六荷苑小区,550,浦东,金桥,无
2室2厅,29,南,精装,125.35,2004,东南华庭,1100,浦东,塘桥,有
2室1厅,14,南,简装,82.15,2014,唐丰苑,420,浦东,唐镇,有
2室2厅,7,南 北,简装,76.3,2006,瀚龙苑,360,浦东,川沙,无
5室2厅,12,南 北,毛坯,190.74,未知年建,绿地东岸涟城,550,浦东,临港新城,有
1室2厅,4,南 北,精装,75.95,2009,宜浩佳园,280,浦东,临港新城,无
1室1厅,5,南 北,精装,51.79,2009,绿地蓝海庭,155,浦东,临港新城,无
3室2厅,8,南,精装,89.95,2018,保利铃兰公馆,468,浦东,临港新城,有
4室2厅,55,西北,精装,278,2006,世茂滨江花园,3950,浦东,陆家嘴,有
2室2厅,11,南,简装,89.51,2010,东方城市绿洲,535,浦东,川沙,有
3室2厅,6,南 北,精装,119.69,2005,万馨佳园,610,浦东,川沙,无
3室2厅,5,南,简装,106.86,1996,城丰路15弄,365,浦东,川沙,无
2室1厅,6,南,简装,48.14,1980,东南新村(浦东),412,浦东,陆家嘴,无
3室2厅,6,南 北,简装,125.62,1998,新德四村,449,浦东,川沙,无
2室1厅,6,南,精装,68.99,1994,新德五村,270,浦东,川沙,无
4室2厅,6,南,精装,164.04,1995,妙境路715弄,440,浦东,川沙,无
3室1厅,5,南,精装,66.65,1990,园西二居,344,浦东,川沙,无
2室1厅,6,南,简装,55.59,1987,园西小区,256,浦东,川沙,无
1室1厅,14,南,简装,57.79,2014,唐丰苑,320,浦东,唐镇,有
3室1厅,4,南 北,精装,112.87,2007,临港家园,295,浦东,临港新城,无
3室2厅,6,南,简装,119.23,1994,华港花园,465,浦东,川沙,无
2室1厅,6,南,精装,70.79,1994,沙田公寓,308,浦东,川沙,无
2室1厅,14,南,精装,69.16,2010,达城锦园,350,浦东,康桥,有
3室2厅,6,南,精装,129.21,2006,大华锦绣华城(十九街区)(公寓),1080,浦东,北蔡,无
2室2厅,13,南 北,毛坯,85.66,2007,桃园新城中虹佳园,360,浦东,周浦,有
2室1厅,6,南,毛坯,73.99,1997,建业新村,470,浦东,南码头,无
2室2厅,6,南,精装,101.97,2009,圣鑫苑,480,浦东,周浦,无
2室2厅,18,南,毛坯,90.09,2010,锦绣华都,593,浦东,御桥,有
2室2厅,8,南,毛坯,91.56,2011,泥城苑,200,浦东,泥城镇,有
2室1厅,11,南 北,简装,79.25,2011,海尚东苑,410,浦东,曹路,有
3室1厅,6,南,精装,86.58,1996,六荷苑小区,550,浦东,金桥,无
2室2厅,29,南,精装,125.35,2004,东南华庭,1100,浦东,塘桥,有
2室1厅,14,南,简装,82.15,2014,唐丰苑,420,浦东,唐镇,有
2室2厅,7,南 北,简装,76.3,2006,瀚龙苑,360,浦东,川沙,无
5室2厅,12,南 北,毛坯,190.74,未知年建,绿地东岸涟城,550,浦东,临港新城,有
1室2厅,4,南 北,精装,75.95,2009,宜浩佳园,280,浦东,临港新城,无
1室1厅,5,南 北,精装,51.79,2009,绿地蓝海庭,155,浦东,临港新城,无
,,,,,,,,,,
2室2厅,7,南 北,简装,76.3,2006,瀚龙苑,360,浦东,川沙,无
5室2厅,12,南 北,毛坯,190.74,未知年建,绿地东岸涟城,550,浦东,临港新城,有
1室2厅,4,南 北,精装,75.95,2009,宜浩佳园,280,浦东,临港新城,无
1室1厅,5,南 北,精装,51.79,2009,绿地蓝海庭,155,浦东,临港新城,无
3室2厅,8,南,精装,89.95,2018,保利铃兰公馆,468,浦东,临港新城,有
4室2厅,55,西北,精装,278,2006,世茂滨江花园,3950,浦东,陆家嘴,有
2室2厅,11,南,简装,89.51,2010,东方城市绿洲,535,浦东,川沙,有
3室2厅,6,南 北,精装,119.69,2005,万馨佳园,610,浦东,川沙,无
3室2厅,5,南,简装,106.86,1996,城丰路15弄,365,浦东,川沙,无
2室1厅,6,南,简装,48.14,1980,东南新村(浦东),412,浦东,陆家嘴,无
3室2厅,6,南 北,简装,125.62,1998,新德四村,449,浦东,川沙,无
2室1厅,6,南,精装,68.99,1994,新德五村,270,浦东,川沙,无
4室2厅,6,南,精装,164.04,1995,妙境路715弄,440,浦东,川沙,无
3室1厅,5,南,精装,66.65,1990,园西二居,344,浦东,川沙,无
2室1厅,6,南,简装,55.59,1987,园西小区,256,浦东,川沙,无
1室1厅,14,南,简装,57.79,2014,唐丰苑,320,浦东,唐镇,有
3室1厅,4,南 北,精装,112.87,2007,临港家园,295,浦东,临港新城,无
3室2厅,6,南,简装,119.23,1994,华港花园,465,浦东,川沙,无
2室1厅,6,南,精装,70.79,1994,沙田公寓,308,浦东,川沙,无
2室1厅,14,南,精装,69.16,2010,达城锦园,350,浦东,康桥,有
3室2厅,6,南,精装,129.21,2006,大华锦绣华城(十九街区)(公寓),1080,浦东,北蔡,无
2室2厅,13,南 北,毛坯,85.66,2007,桃园新城中虹佳园,360,浦东,周浦,有
2室1厅,6,南,毛坯,73.99,1997,建业新村,470,浦东,南码头,无
2室2厅,6,南,精装,101.97,2009,圣鑫苑,480,浦东,周浦,无
2室2厅,18,南,毛坯,90.09,2010,锦绣华都,593,浦东,御桥,有
2室2厅,8,南,毛坯,91.56,2011,泥城苑,200,浦东,泥城镇,有
2室1厅,11,南 北,简装,79.25,2011,海尚东苑,410,浦东,曹路,有
3室1厅,6,南,精装,86.58,1996,六荷苑小区,550,浦东,金桥,无
2室2厅,29,南,精装,125.35,2004,东南华庭,1100,浦东,塘桥,有
2室1厅,14,南,简装,82.15,2014,唐丰苑,420,浦东,唐镇,有
2室2厅,7,南 北,简装,76.3,2006,瀚龙苑,360,浦东,川沙,无
5室2厅,12,南 北,毛坯,190.74,未知年建,绿地东岸涟城,550,浦东,临港新城,有
1室2厅,4,南 北,精装,75.95,2009,宜浩佳园,280,浦东,临港新城,无
1室1厅,5,南 北,精装,51.79,2009,绿地蓝海庭,155,浦东,临港新城,无
3室2厅,8,南,精装,89.95,2018,保利铃兰公馆,468,浦东,临港新城,有
4室2厅,55,西北,精装,278,2006,世茂滨江花园,3950,浦东,陆家嘴,有
2室2厅,11,南,简装,89.51,2010,东方城市绿洲,535,浦东,川沙,有
3室2厅,6,南 北,精装,119.69,2005,万馨佳园,610,浦东,川沙,无
3室2厅,5,南,简装,106.86,1996,城丰路15弄,365,浦东,川沙,无
2室1厅,6,南,简装,48.14,1980,东南新村(浦东),412,浦东,陆家嘴,无
3室2厅,6,南 北,简装,125.62,1998,新德四村,449,浦东,川沙,无
2室1厅,6,南,精装,68.99,1994,新德五村,270,浦东,川沙,无
4室2厅,6,南,精装,164.04,1995,妙境路715弄,440,浦东,川沙,无
3室1厅,5,南,精装,66.65,1990,园西二居,344,浦东,川沙,无
2室1厅,6,南,简装,55.59,1987,园西小区,256,浦东,川沙,无
1室1厅,14,南,简装,57.79,2014,唐丰苑,320,浦东,唐镇,有
3室1厅,4,南 北,精装,112.87,2007,临港家园,295,浦东,临港新城,无
3室2厅,6,南,简装,119.23,1994,华港花园,465,浦东,川沙,无
2室1厅,6,南,精装,70.79,1994,沙田公寓,308,浦东,川沙,无
2室1厅,14,南,精装,69.16,2010,达城锦园,350,浦东,康桥,有
3室2厅,6,南,精装,129.21,2006,大华锦绣华城(十九街区)(公寓),1080,浦东,北蔡,无
2室2厅,13,南 北,毛坯,85.66,2007,桃园新城中虹佳园,360,浦东,周浦,有
2室1厅,6,南,毛坯,73.99,1997,建业新村,470,浦东,南码头,无
2室2厅,6,南,精装,101.97,2009,圣鑫苑,480,浦东,周浦,无
2室2厅,18,南,毛坯,90.09,2010,锦绣华都,593,浦东,御桥,有
2室2厅,8,南,毛坯,91.56,2011,泥城苑,200,浦东,泥城镇,有
2室1厅,11,南 北,简装,79.25,2011,海尚东苑,410,浦东,曹路,有
3室1厅,6,南,精装,86.58,1996,六荷苑小区,550,浦东,金桥,无
2室2厅,29,南,精装,125.35,2004,东南华庭,1100,浦东,塘桥,有
2室1厅,14,南,简装,76.84,2006,星河景苑,365,闵行,老闵行,有
2室2厅,6,南,简装,99.63,2006,谈家港花苑一村,330,闵行,闵浦,无
2室0厅,6,东南 南,精装,51.65,1981,华江小区,190,闵行,老闵行,无
2室1厅,6,南 北,简装,80.63,1998,谈家港花苑一村,270,闵行,闵浦,无
1室1厅,14,南,简装,60.42,2013,瑞和华苑,254,闵行,闵浦,有
2室2厅,17,南 北,简装,75.76,2013,浦江馨都,315,闵行,闵浦,有
2室1厅,6,南 北,精装,73.23,2008,汇颂南苑,298,闵行,闵浦,无
1室1厅,11,南,精装,55.65,2013,浦江馨都,248,闵行,闵浦,有
2室2厅,6,南,精装,77.35,1997,平阳新村四街坊,530,闵行,古美,无
3室1厅,7,南,精装,80.47,1997,静安新城四区,613,闵行,静安新城,无
2室2厅,6,南,精装,85.16,1997,罗阳七村(三洲花园),500,闵行,梅陇,无
2室2厅,14,南,精装,97.05,2005,东方花园二期,930,闵行,七宝,有
3室2厅,18,南,精装,156.37,1998,虹桥明珠公寓,998,闵行,金虹桥,有
2室1厅,6,南 北,简装,72.94,1994,金塔新村,285,闵行,颛桥,无
3室2厅,9,南,精装,123.65,2002,上海春城,918,闵行,春申,有
2室1厅,5,南,简装,95.37,2004,好世凤凰城,730,闵行,颛桥,无
4室2厅,6,南,精装,131.69,1998,莲花公寓(闵行),860,闵行,古美,无
2室2厅,6,南 北,简装,107.63,2003,华唐苑,608,闵行,春申,无
2室2厅,10,南,精装,90.84,2008,万科阳光苑,490,闵行,吴泾,有
1室1厅,6,南,精装,50.02,1997,静安新城十区,379,闵行,静安新城,无
2室1厅,6,南,精装,52.24,1990,红旗四街坊,187,闵行,老闵行,无
2室1厅,6,南,简装,65.72,1997,黎安四村,335,闵行,莘庄,无
2室1厅,6,南,简装,54.61,1988,昆阳小区,165,闵行,老闵行,无
3室1厅,28,南,精装,97.76,未知年建,万科公园大道,566,闵行,老闵行,有
3室2厅,15,南,精装,128,2008,上海康城,618,闵行,莘庄,有
3室1厅,6,南,简装,119.72,1995,虹井小区,750,闵行,金汇,无
3室2厅,18,南 北,简装,106.81,2013,君莲宏润丽苑,580,闵行,颛桥,有
3室2厅,7,南,精装,123.37,2004,好世凤凰城,950,闵行,颛桥,有
2室2厅,7,南,精装,105.61,1999,新梅公寓一期,705,闵行,古美,无
2室1厅,6,南,简装,68.56,1998,莘城苑,338,闵行,莘庄,无
2室1厅,14,南,简装,82.15,2014,唐丰苑,420,浦东,唐镇,有
2室2厅,7,南 北,简装,76.3,2006,瀚龙苑,360,浦东,川沙,无
5室2厅,12,南 北,毛坯,190.74,未知年建,绿地东岸涟城,550,浦东,临港新城,有
1室2厅,4,南 北,精装,75.95,2009,宜浩佳园,280,浦东,临港新城,无
1室1厅,5,南 北,精装,51.79,2009,绿地蓝海庭,155,浦东,临港新城,无
,,,,,,,,,,
2室2厅,7,南 北,简装,76.3,2006,瀚龙苑,360,浦东,川沙,无
5室2厅,12,南 北,毛坯,190.74,未知年建,绿地东岸涟城,550,浦东,临港新城,有
1室2厅,4,南 北,精装,75.95,2009,宜浩佳园,280,浦东,临港新城,无
1室1厅,5,南 北,精装,51.79,2009,绿地蓝海庭,155,浦东,临港新城,无
3室2厅,8,南,精装,89.95,2018,保利铃兰公馆,468,浦东,临港新城,有
4室2厅,55,西北,精装,278,2006,世茂滨江花园,3950,浦东,陆家嘴,有
2室2厅,11,南,简装,89.51,2010,东方城市绿洲,535,浦东,川沙,有
3室2厅,6,南 北,精装,119.69,2005,万馨佳园,610,浦东,川沙,无
3室2厅,5,南,简装,106.86,1996,城丰路15弄,365,浦东,川沙,无
2室1厅,6,南,简装,48.14,1980,东南新村(浦东),412,浦东,陆家嘴,无
3室2厅,6,南 北,简装,125.62,1998,新德四村,449,浦东,川沙,无
2室1厅,6,南,精装,68.99,1994,新德五村,270,浦东,川沙,无
4室2厅,6,南,精装,164.04,1995,妙境路715弄,440,浦东,川沙,无
3室1厅,5,南,精装,66.65,1990,园西二居,344,浦东,川沙,无
2室1厅,6,南,简装,55.59,1987,园西小区,256,浦东,川沙,无
1室1厅,14,南,简装,57.79,2014,唐丰苑,320,浦东,唐镇,有
3室1厅,4,南 北,精装,112.87,2007,临港家园,295,浦东,临港新城,无
3室2厅,6,南,简装,119.23,1994,华港花园,465,浦东,川沙,无
2室1厅,6,南,精装,70.79,1994,沙田公寓,308,浦东,川沙,无
2室1厅,14,南,精装,69.16,2010,达城锦园,350,浦东,康桥,有
3室2厅,6,南,精装,129.21,2006,大华锦绣华城(十九街区)(公寓),1080,浦东,北蔡,无
2室2厅,13,南 北,毛坯,85.66,2007,桃园新城中虹佳园,360,浦东,周浦,有
2室1厅,6,南,毛坯,73.99,1997,建业新村,470,浦东,南码头,无
2室2厅,6,南,精装,101.97,2009,圣鑫苑,480,浦东,周浦,无
2室2厅,18,南,毛坯,90.09,2010,锦绣华都,593,浦东,御桥,有
2室2厅,8,南,毛坯,91.56,2011,泥城苑,200,浦东,泥城镇,有
2室1厅,11,南 北,简装,79.25,2011,海尚东苑,410,浦东,曹路,有
3室1厅,6,南,精装,86.58,1996,六荷苑小区,550,浦东,金桥,无
2室2厅,29,南,精装,125.35,2004,东南华庭,1100,浦东,塘桥,有
2室1厅,14,南,简装,82.15,2014,唐丰苑,420,浦东,唐镇,有
2室2厅,7,南 北,简装,76.3,2006,瀚龙苑,360,浦东,川沙,无
5室2厅,12,南 北,毛坯,190.74,未知年建,绿地东岸涟城,550,浦东,临港新城,有
1室2厅,4,南 北,精装,75.95,2009,宜浩佳园,280,浦东,临港新城,无
1室1厅,5,南 北,精装,51.79,2009,绿地蓝海庭,155,浦东,临港新城,无
3室2厅,8,南,精装,89.95,2018,保利铃兰公馆,468,浦东,临港新城,有
4室2厅,55,西北,精装,278,2006,世茂滨江花园,3950,浦东,陆家嘴,有
2室2厅,11,南,简装,89.51,2010,东方城市绿洲,535,浦东,川沙,有
3室2厅,6,南 北,精装,119.69,2005,万馨佳园,610,浦东,川沙,无
3室2厅,5,南,简装,106.86,1996,城丰路15弄,365,浦东,川沙,无
2室1厅,6,南,简装,48.14,1980,东南新村(浦东),412,浦东,陆家嘴,无
3室2厅,6,南 北,简装,125.62,1998,新德四村,449,浦东,川沙,无
2室1厅,6,南,精装,68.99,1994,新德五村,270,浦东,川沙,无
4室2厅,6,南,精装,164.04,1995,妙境路715弄,440,浦东,川沙,无
3室1厅,5,南,精装,66.65,1990,园西二居,344,浦东,川沙,无
2室1厅,6,南,简装,55.59,1987,园西小区,256,浦东,川沙,无
1室1厅,14,南,简装,57.79,2014,唐丰苑,320,浦东,唐镇,有
3室1厅,4,南 北,精装,112.87,2007,临港家园,295,浦东,临港新城,无
3室2厅,6,南,简装,119.23,1994,华港花园,465,浦东,川沙,无
2室1厅,6,南,精装,70.79,1994,沙田公寓,308,浦东,川沙,无
2室1厅,14,南,精装,69.16,2010,达城锦园,350,浦东,康桥,有
3室2厅,6,南,精装,129.21,2006,大华锦绣华城(十九街区)(公寓),1080,浦东,北蔡,无
2室2厅,13,南 北,毛坯,85.66,2007,桃园新城中虹佳园,360,浦东,周浦,有
2室1厅,6,南,毛坯,73.99,1997,建业新村,470,浦东,南码头,无
2室2厅,6,南,精装,101.97,2009,圣鑫苑,480,浦东,周浦,无
2室2厅,18,南,毛坯,90.09,2010,锦绣华都,593,浦东,御桥,有
2室2厅,8,南,毛坯,91.56,2011,泥城苑,200,浦东,泥城镇,有
2室1厅,11,南 北,简装,79.25,2011,海尚东苑,410,浦东,曹路,有
3室1厅,6,南,精装,86.58,1996,六荷苑小区,550,浦东,金桥,无
2室2厅,29,南,精装,125.35,2004,东南华庭,1100,浦东,塘桥,有
2室1厅,14,南,简装,76.84,2006,星河景苑,365,闵行,老闵行,有
2室2厅,6,南,简装,99.63,2006,谈家港花苑一村,330,闵行,闵浦,无
2室0厅,6,东南 南,精装,51.65,1981,华江小区,190,闵行,老闵行,无
2室1厅,6,南 北,简装,80.63,1998,谈家港花苑一村,270,闵行,闵浦,无
1室1厅,14,南,简装,60.42,2013,瑞和华苑,254,闵行,闵浦,有
2室2厅,17,南 北,简装,75.76,2013,浦江馨都,315,闵行,闵浦,有
2室1厅,6,南 北,精装,73.23,2008,汇颂南苑,298,闵行,闵浦,无
1室1厅,11,南,精装,55.65,2013,浦江馨都,248,闵行,闵浦,有
2室2厅,6,南,精装,77.35,1997,平阳新村四街坊,530,闵行,古美,无
3室1厅,7,南,精装,80.47,1997,静安新城四区,613,闵行,静安新城,无
2室2厅,6,南,精装,85.16,1997,罗阳七村(三洲花园),500,闵行,梅陇,无
2室2厅,14,南,精装,97.05,2005,东方花园二期,930,闵行,七宝,有
3室2厅,18,南,精装,156.37,1998,虹桥明珠公寓,998,闵行,金虹桥,有
2室1厅,6,南 北,简装,72.94,1994,金塔新村,285,闵行,颛桥,无
3室2厅,9,南,精装,123.65,2002,上海春城,918,闵行,春申,有
2室1厅,5,南,简装,95.37,2004,好世凤凰城,730,闵行,颛桥,无
4室2厅,6,南,精装,131.69,1998,莲花公寓(闵行),860,闵行,古美,无
2室2厅,6,南 北,简装,107.63,2003,华唐苑,608,闵行,春申,无
2室2厅,10,南,精装,90.84,2008,万科阳光苑,490,闵行,吴泾,有
1室1厅,6,南,精装,50.02,1997,静安新城十区,379,闵行,静安新城,无
2室1厅,6,南,精装,52.24,1990,红旗四街坊,187,闵行,老闵行,无
2室1厅,6,南,简装,65.72,1997,黎安四村,335,闵行,莘庄,无
2室1厅,6,南,简装,54.61,1988,昆阳小区,165,闵行,老闵行,无
3室1厅,28,南,精装,97.76,未知年建,万科公园大道,566,闵行,老闵行,有
3室2厅,15,南,精装,128,2008,上海康城,618,闵行,莘庄,有
3室1厅,6,南,简装,119.72,1995,虹井小区,750,闵行,金汇,无
3室2厅,18,南 北,简装,106.81,2013,君莲宏润丽苑,580,闵行,颛桥,有
3室2厅,7,南,精装,123.37,2004,好世凤凰城,950,闵行,颛桥,有
2室2厅,7,南,精装,105.61,1999,新梅公寓一期,705,闵行,古美,无
2室1厅,6,南,简装,68.56,1998,莘城苑,338,闵行,莘庄,无
1室1厅,6,南,简装,47.95,1994,淞南七村,223,宝山,淞南,无
3室2厅,20,南 北,毛坯,141.98,2010,聚丰景都,760,宝山,上大,有
2室1厅,6,南,简装,58,1990,月浦十村,195,宝山,月浦,无
3室2厅,6,南,简装,154.62,2005,康桥水都(公寓),600,宝山,杨行,无
2室1厅,6,南,简装,48.12,1982,月浦二村,163,宝山,月浦,无
1室1厅,6,南,精装,40.18,1985,华浜新村,188,宝山,淞南,无
1室1厅,6,南,简装,57.77,1995,高境二村,303,宝山,高境,无
2室1厅,6,南,精装,82.72,1997,文华苑(宝山),497,宝山,大华,无
2室1厅,15,东南,毛坯,76.1,1988,泗塘四村,325,宝山,张庙,有
3室2厅,10,南 北,简装,136.46,2003,枫庭丽苑,890,宝山,大华,有
3室2厅,7,南 北,简装,139.79,1999,三门路505弄,658,宝山,高境,无
3室2厅,6,南,简装,112.02,2006,新顾村大家园C区,450,宝山,顾村,无
2室1厅,6,南 北,简装,74.03,1997,共富一村,321,宝山,共富,无
3室2厅,1,南,精装,250.3,2011,万科琥珀臻园,880,宝山,罗店,无
2室1厅,24,南 北,简装,81.76,2010,保利叶上海(一期),420,宝山,顾村,有
3室2厅,13,南,精装,132.57,2007,经纬学府涵青花园(二期),788,宝山,上大,有
3室2厅,6,南,简装,121.66,2006,成事高邸,695,宝山,上大,无
3室2厅,6,南 北,精装,126.21,1999,共富三村,526,宝山,共富,无
3室1厅,6,南,简装,97.51,1997,共富一村,408,宝山,共富,无
2室1厅,6,南 北,简装,76.73,1996,天极盛宅花园,285,宝山,顾村,无
3室2厅,22,南 北,精装,97.85,2018,保利熙悦名邸,666,宝山,上大,有
2室1厅,18,南,毛坯,67.58,2016,美罗家园绣苑,250,宝山,罗店,有
2室2厅,18,南 北,简装,88.18,2008,宝宸共和家园,586,宝山,共康,有
2室1厅,5,南,毛坯,49.92,1983,月浦五村,165,宝山,月浦,无
2室2厅,6,南 北,简装,94.6,2006,成事高邸,550,宝山,上大,无
2室1厅,6,南 北,简装,51.13,1989,海滨四村,212,宝山,淞宝,无
3室1厅,6,南,简装,95.92,1998,庆安苑,350,宝山,月浦,无
3室2厅,11,南,精装,91.14,2005,丰水宝邸(东苑),409,宝山,顾村,有
3室2厅,5,南,精装,109.77,2008,葑润华庭,598,宝山,上大,无
3室2厅,14,南 北,精装,109.92,2008,逸居苑,600,宝山,淞南,有
2室1厅,14,南,简装,82.15,2014,唐丰苑,420,浦东,唐镇,有
2室2厅,7,南 北,简装,76.3,2006,瀚龙苑,360,浦东,川沙,无
5室2厅,12,南 北,毛坯,190.74,未知年建,绿地东岸涟城,550,浦东,临港新城,有
1室2厅,4,南 北,精装,75.95,2009,宜浩佳园,280,浦东,临港新城,无
1室1厅,5,南 北,精装,51.79,2009,绿地蓝海庭,155,浦东,临港新城,无
,,,,,,,,,,
2室2厅,7,南 北,简装,76.3,2006,瀚龙苑,360,浦东,川沙,无
5室2厅,12,南 北,毛坯,190.74,未知年建,绿地东岸涟城,550,浦东,临港新城,有
1室2厅,4,南 北,精装,75.95,2009,宜浩佳园,280,浦东,临港新城,无
1室1厅,5,南 北,精装,51.79,2009,绿地蓝海庭,155,浦东,临港新城,无
3室2厅,8,南,精装,89.95,2018,保利铃兰公馆,468,浦东,临港新城,有
4室2厅,55,西北,精装,278,2006,世茂滨江花园,3950,浦东,陆家嘴,有
